func,layer_idx,S,T,C,seed,ckpt,src,tgt,hyp,comet_score
norm_ratio,1,0.5290971414083724,1.681135349462612,1.24566316115767,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
norm_ratio,2,0.8233827800093296,2.9996259508244556,2.71437780531026,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
norm_ratio,3,1.1354920190354711,2.8496394555180986,2.62021818901892,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
norm_ratio,4,1.3291922849150468,3.670041880785519,3.579754207641118,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
norm_ratio,5,1.1924565442290478,4.450780336604592,4.374425555066983,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
norm_ratio,6,1.3623468007598973,3.1998683158981,3.4045891725382282,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
spim,0,0.0,1.0,0.0,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
spim,1,0.2614847672155643,1.14973595517851,-0.4112207223940743,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
spim,2,0.4671978378454349,1.2860382501670824,-0.7532360880125172,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
spim,3,0.825442815494727,0.9739119911806735,-0.7993548066754007,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
spim,4,1.0173169247490386,1.4873201710878257,-1.5046370958368638,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
spim,5,0.9944820909413458,2.812808038261305,-2.807290129202651,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
spim,6,1.1438694797788822,0.8539715684976497,-0.9978410482765316,rus-eng,189000,Я не готов проливать кровь невинных людей для достижения своей цели.,I am not willing to shed the blood of the innocent to achieve my goal.,I am not willing to shed the blood of innocent people to achieve my goal.,0.9547
cosine,0,,1.0000000000000002,,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
cosine,1,0.5492684911327386,0.7017101543979183,-0.38418158716602174,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
cosine,2,0.6134421877582259,0.49442738293151484,-0.3877227977418873,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
cosine,3,0.7191374668619046,0.4854702423015616,-0.4734639960295874,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
cosine,4,0.7534252326314569,0.6026029858684713,-0.606547266957919,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
cosine,5,0.8775334204575524,0.7929176363744057,-0.7957057034070393,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
cosine,6,0.8378652319212304,0.4324764935308434,-0.41078507701224226,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
l2,0,19.063665328320393,0.0,19.063665328320393,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
l2,1,9.529785350204113,14.066156625847789,22.31774545963651,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
l2,2,7.109785335979719,26.213174840782752,32.07078617099588,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
l2,3,7.519536781032643,29.826012564634386,36.833658648106244,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
l2,4,8.359403483182207,44.76309601762753,56.62149126507711,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
l2,5,13.01247307358261,102.88969892610096,138.66329362036373,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
l2,6,28.887462200138685,122.79423330844156,167.28413510996916,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
norm_ratio,0,0.0,1.0,0.0,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
norm_ratio,1,0.5585018305605299,1.6848709498430472,1.329874501923841,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
norm_ratio,2,0.8556673396217401,3.2485260877397355,3.076726105781351,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
norm_ratio,3,1.0845494322280749,3.4288602583049994,3.2563039056880636,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
norm_ratio,4,1.2444777196225545,5.119529829868528,5.146413669803196,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
norm_ratio,5,1.2255805367854653,5.616530188712269,5.73931733159604,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
norm_ratio,6,1.2538560362667621,3.2116082204761143,3.47896661106069,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
spim,0,0.0,1.0000000000000002,0.0,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
spim,1,0.31875195135449624,1.193528510722758,-0.5122804620772542,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
spim,2,0.5593194559347213,1.7209506596827326,-1.2802701156174539,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
spim,3,0.8096393532983169,1.789815344439823,-1.5994546977381399,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
spim,4,0.9780332445665669,3.191006479825805,-3.169039724392372,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
spim,5,1.0969970368966613,4.4837912165472416,-4.5807882534439015,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
spim,6,1.0511859182401737,1.3859953537193606,-1.437181271959534,rus-eng,189000,"Я научу тебя французскому, если ты научишь меня английскому.",I'll teach you French if you teach me English.,I'll teach you French if you teach me English.,0.965
cosine,0,,1.0,,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
cosine,1,0.4060561194173441,0.7148540404318614,-0.4115415638522031,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
cosine,2,0.43867558479785124,0.5326251552757617,-0.4017980374771217,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
cosine,3,0.6039497021834171,0.45314306223556666,-0.4265976658777154,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
cosine,4,0.7060339234491004,0.5389811008289246,-0.5343975752513604,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
cosine,5,0.8491986216280303,0.7564175944435068,-0.7592187415791523,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
cosine,6,0.8484215313241213,0.3342790208945362,-0.3365493356292735,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
l2,0,19.03599984387674,0.0,19.03599984387674,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
l2,1,9.78768603581603,14.750984830402977,21.555401180314977,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
l2,2,7.843305408177415,28.645113276271935,33.3037294983451,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
l2,3,8.805650392003233,34.53481068698116,40.025203185026456,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
l2,4,9.34814907042514,47.05865074888706,57.78958734454108,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
l2,5,12.753344127145551,92.68870747277512,122.47605004853455,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
l2,6,27.394945564055465,129.51992050187775,161.69186380021952,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
norm_ratio,0,0.0,1.0,0.0,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
norm_ratio,1,0.448064182683758,1.8468055511673749,1.3426677811756524,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
norm_ratio,2,0.6601237501946807,3.645521181384459,3.2686744593332033,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
norm_ratio,3,1.0110374342384745,3.7858735135558126,3.4636425522380416,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
norm_ratio,4,1.1379535097771025,4.798692388162231,4.681618515963331,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
norm_ratio,5,1.0587342193332252,5.00152034221818,4.902389188410067,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
norm_ratio,6,1.2556277391193822,3.351253253466588,3.5090200816475976,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
spim,0,0.0,1.0,0.0,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
spim,1,0.20569395165182722,1.3482786777527747,-0.553972629404602,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
spim,2,0.3463297439373626,2.189032604548554,-1.5353623484859162,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
spim,3,0.6556627630799442,2.015512429964329,-1.6711751930442733,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
spim,4,0.8494067990564975,2.743698174181731,-2.5931049732382285,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
spim,5,0.9192717147638102,3.8167398032270397,-3.7360115179908506,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
spim,6,1.0665650987960382,1.100931729017779,-1.1674968278138171,rus-eng,189000,"Кто сказал Тому, что я здесь?",Who told Tom I was here?,Who told him I was here?,0.9442
cosine,0,,1.0,,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
cosine,1,0.4284239105159921,0.6321256273971781,-0.10390242501122064,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
cosine,2,0.5447183016303854,0.31903340099213473,0.08439617737868323,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
cosine,3,0.7028373330856321,0.24876423489244984,-0.16241153645205095,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
cosine,4,0.6815029977674775,0.4014991530148426,-0.38869604322601375,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
cosine,5,0.6802415691447439,0.6239841103438918,-0.5988068290747439,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
cosine,6,0.8176738381054931,0.3219635318233333,-0.30702162860155613,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
l2,0,19.139892700638978,0.0,19.139892700638978,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
l2,1,12.027410695761064,14.994208252381126,19.583969765964017,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
l2,2,10.936873590092157,21.732719922946075,21.636660874845486,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
l2,3,11.166095084839167,21.448545737436152,25.860794753742166,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
l2,4,13.580000384715587,25.831682425528893,37.18756917116754,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
l2,5,15.99253132482939,42.57044556980915,60.90475822170938,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
l2,6,29.3171849840592,75.56263793415519,99.00619111346212,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
norm_ratio,0,0.0,1.0,0.0,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
norm_ratio,1,0.5172888126337257,1.4004179081132238,0.9543965574058578,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
norm_ratio,2,0.8378423883989392,1.6562687960353486,1.4268500572846625,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
norm_ratio,3,1.164316502279223,1.3657338059229887,1.369319701050256,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
norm_ratio,4,1.3119982848780107,1.8845663122448584,1.9082450560677393,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
norm_ratio,5,1.0830564483631018,2.5233335049014993,2.268409393893842,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
norm_ratio,6,1.1833807202927367,1.7781428089015199,1.7739549972704893,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
spim,0,0.0,1.0,0.0,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
spim,1,0.23203456652996587,0.8988461931765357,-0.13088075970650154,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
spim,2,0.43639909039399677,0.6873464229008351,-0.12374551329483184,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
spim,3,0.830833703674859,0.4771351807913182,-0.30796888446617726,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
spim,4,0.9223948385092752,0.8994325379504056,-0.8218273764596812,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
spim,5,0.7562833138316916,1.6475358105529132,-1.4038191243846052,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
spim,6,0.9686024623791973,0.5797145340191919,-0.5483169963983893,rus-eng,189000,Нам ещё много чего нужно сделать.,We still have a lot of things we need to do.,There's still a lot more we need to do.,0.9161
cosine,0,,1.0,,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
cosine,1,0.16944129217933773,0.6953830751595169,-0.26035180326660207,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
cosine,2,0.16941991590864308,0.5129597982689196,-0.22597202776462572,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
cosine,3,0.44328123560748756,0.38453039813962775,-0.28793257650440246,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
cosine,4,0.45228275880895996,0.418523113423237,-0.36088377907351593,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
cosine,5,0.4669852706463331,0.637119842905943,-0.6163878330490341,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
cosine,6,0.795323862216173,0.23231253189214668,-0.19364046106662638,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
l2,0,19.009947920104377,0.0,19.009947920104377,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
l2,1,11.720110975192103,15.811161839122255,19.51041670488336,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
l2,2,11.897735834041931,28.697387718159185,27.4883363242437,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
l2,3,11.961956761082453,29.443719193488555,29.69177873459117,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
l2,4,14.405323090993127,33.690076147494715,36.486829286625884,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
l2,5,19.823892845164945,52.955118335189354,65.12751165629514,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
l2,6,27.57428331375325,78.72555748200305,86.29035801139906,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
norm_ratio,0,0.0,1.0,0.0,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
norm_ratio,1,0.5157465964259768,1.7919592528338317,1.1096544679155913,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
norm_ratio,2,0.9708643593670416,3.2568666010553318,2.3961773770867416,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
norm_ratio,3,1.1463640096611971,2.6560102104306997,2.051808577014681,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
norm_ratio,4,1.233425204220184,2.730038086893179,2.2029494523472106,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
norm_ratio,5,1.0339746440355972,2.958222846842427,2.365904245391612,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
norm_ratio,6,1.1155947041947205,1.8584239283914716,1.665785708292133,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
spim,0,0.0,1.0,0.0,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
spim,1,0.10606459412924531,1.2676737481681124,-0.3737383422973579,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
spim,2,0.07955176969006522,1.9937398022472432,-1.0732915719373088,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
spim,3,0.5065678383112577,1.2866544672883038,-0.7932223055995616,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
spim,4,0.6028512781337295,1.2935683083677987,-0.8964195865015279,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
spim,5,0.5312940707281755,2.0073132376175193,-1.538607308345695,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
spim,6,0.8867918924750977,0.45728039382464736,-0.344072286299745,rus-eng,189000,Они сказали когда?,Did they say when?,They said when?,0.9318
cosine,0,,1.0000000000000002,,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
cosine,1,0.3296912911560324,0.6583395368498172,-0.12774517909489963,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
cosine,2,0.3879554796800523,0.40064767973840504,-0.061880732736880883,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
cosine,3,0.5522667717740559,0.219572742536564,-0.15286413475519792,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
cosine,4,0.51474774784015,0.33299596069893156,-0.32353972066477166,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
cosine,5,0.3778257900810923,0.5366421125738768,-0.5367710405051176,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
cosine,6,0.6559421980994944,0.20916046119992948,-0.2143754137472975,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
l2,0,18.865852939272635,0.0,18.865852939272635,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
l2,1,12.389671194660284,14.596944025579303,18.508423192587504,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
l2,2,13.296425236693201,24.8416427190115,23.75706502095818,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
l2,3,14.088442623199633,29.543601704224088,28.14794603528481,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
l2,4,17.106327364285253,39.98337384360083,40.25841511037602,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
l2,5,28.26238361411871,68.31369105685509,67.85861185185608,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
l2,6,44.260688739214665,115.23307312625408,105.23026738018949,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
norm_ratio,0,0.0,1.0,0.0,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
norm_ratio,1,0.6097564497282156,1.4470657368763051,0.9054976517146612,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
norm_ratio,2,1.1640316928073156,2.38340053430769,1.7641636770227695,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
norm_ratio,3,1.3960624650304276,2.2647976992539425,1.7452537188864705,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
norm_ratio,4,1.5431471072410319,3.1463780965368056,2.410586639887171,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
norm_ratio,5,1.3814590147395696,3.688103151278495,2.626347076674445,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
norm_ratio,6,1.3788969964636062,2.726757845752996,2.057749411602022,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
spim,0,0.0,1.0000000000000002,0.0,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
spim,1,0.20104308183851965,0.9837506241175551,-0.18479370595607497,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
spim,2,0.2676068692766304,1.2728255381494042,-0.5404324074260336,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
spim,3,0.6045408649195816,0.8498843716520009,-0.4544252365715824,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
spim,4,0.5372275483219939,1.438116490805382,-0.9753440391273759,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
spim,5,0.3274077703960375,2.1912889330798255,-1.518696703475863,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
spim,6,0.8545373705550596,0.6049562884444755,-0.45949365899953504,rus-eng,189000,Большинство людей соблюдают закон.,Most people obey the law.,Most people follow the law.,0.9466
cosine,0,,1.0000000000000002,,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
cosine,1,0.3214262644396028,0.6382089212794443,-0.1778846326266753,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
cosine,2,0.4263733662977239,0.34123063894277395,-0.04307301405256365,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
cosine,3,0.5729524192330545,0.2721179569367798,-0.18301798731227548,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
cosine,4,0.5575885671015622,0.4379847694881663,-0.38537715320725785,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
cosine,5,0.621310264961859,0.6973673443469366,-0.6718761924757124,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
cosine,6,0.8268842115188616,0.3194057449645524,-0.29237868558435914,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
l2,0,19.09971575784984,0.0,19.09971575784984,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
l2,1,12.164149106859236,15.597024484576261,19.755818265059723,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
l2,2,11.6570897341458,24.11715129321343,23.192673774233185,rus-eng,189000,Им следовало бы двигаться быстро.,They would have to move fast.,They should move fast.,0.9051
