func,layer_idx,I,S,T,F,C,seed,ckpt,src,tgt,hyp,comet_score
l2,3,6.74179685283701,6.4676083919442195,6.599528615569984,2.73672234739818,6.2621412816680655,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
l2,4,4.621573160633277,4.139716640158304,4.579070440135244,3.4130865754532835,4.106536572628486,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
l2,5,17.465985235907365,14.951946370136167,20.46934709472127,14.643648603908431,8.476065278956995,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
l2,6,57.91743448632743,37.824954144480984,58.366553153721895,47.873340245069826,57.56209960750758,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
norm_ratio,1,0.3349733710606486,0.284001097933193,0.19281844518806052,0.8834046766280821,0.3721658148115743,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
norm_ratio,2,0.09929030308846845,0.3305024950824063,0.2092190564265325,0.8758111051201543,0.24175409839545325,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
norm_ratio,3,0.025001267590941945,0.2572444669539197,0.1394799517564041,0.8524525143717266,0.2975515234454478,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
norm_ratio,4,0.008805516640798573,0.31465048454901523,0.17354279486834198,0.7578362923227815,0.6434591864565284,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
norm_ratio,5,0.0026243628841414526,0.2879407485073142,0.27941547425613,0.28510357357596855,0.8954623905403793,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
norm_ratio,6,0.0024072311337052787,0.723998685000529,0.3494004146271762,0.4038895223947513,0.5507518767659088,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
spim,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
spim,1,0.094664268445608,0.08748018437747147,0.06506252291017706,0.7437026668716544,0.009090357395089012,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
spim,2,0.011684685641244653,0.12414804570928861,0.052841082644565905,0.7706747622056757,0.04065142379922518,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
spim,3,0.0008741507870621016,0.07389924422424325,0.031353330374401814,0.7803616747850446,0.11351159982924773,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
spim,4,0.0001667260635757669,0.14844480028223891,0.024402411700937727,0.5146321642432156,0.31235389771003197,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
spim,5,6.596635003786207e-05,0.1750948077668478,-0.14762567103690782,0.18915449031556963,0.7833104066044524,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
spim,6,2.2980932248552856e-05,0.5487886016960607,0.053337147163005735,0.23998316395092542,0.15786810625775946,sla-eng,426000,"Я у неё спросил, но она не ответила.",I asked her but she didn't respond.,"I asked her, but she didn't answer.",0.9507
cosine,0,0.9999999999999997,,,,,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
cosine,1,0.27116160285640506,0.33084164350621353,0.34827173654225685,0.7965186735742946,0.04340593414621216,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
cosine,2,0.14170171248943955,0.5083083368157056,0.32956723302223756,0.7470722776023405,0.17210133231445415,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
cosine,3,0.055280246698121344,0.44868986276697015,0.2516556379681442,0.8026675146883805,0.32958022311243235,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
cosine,4,0.02836526762954338,0.5948622654163894,0.1379898154814612,0.5403751194918763,0.4828028083968524,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
cosine,5,0.011300280400068346,0.691092305000839,-0.5539581642895887,0.45529217350078016,0.8524626117651344,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
cosine,6,0.026428792292720275,0.7811847232442403,0.19012878489133958,0.49449511537475155,0.1802422657782652,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
l2,0,0.0,18.879208253549674,18.879208253549674,18.879208253549674,18.879208253549674,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
l2,1,6.712088244671308,6.529597857365146,6.606799547142222,4.189501978802569,7.385576654767889,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
l2,2,7.647385894994847,6.455757522749267,7.287264100219548,5.0309686329083485,7.722611081906812,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
l2,3,7.683949604558726,6.7625237306859844,7.48526473749811,4.5443575747068365,7.316769337918944,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
l2,4,5.663101184775397,4.565241036772195,5.654937056219415,4.874078979393567,5.103257643578082,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
l2,5,17.454749791825694,13.761061715127537,21.05654157184986,15.836604853483093,9.219110569812917,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
l2,6,59.293526126900176,37.00373446200145,59.27837804745657,51.77620325514322,62.8425208955654,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
norm_ratio,1,0.359145656261288,0.3310468751602924,0.21202790835391266,0.8525976247957812,0.399196438281122,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
norm_ratio,2,0.12957593247526764,0.4385680681741397,0.2657617475860237,0.7727859829390188,0.2926010793707434,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
norm_ratio,3,0.04529412107837826,0.39013193447962635,0.20174530434994703,0.8002945325083161,0.3491467106996881,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
norm_ratio,4,0.02017544596995839,0.43944793663518955,0.24518400111197405,0.6892270080638778,0.6705923274307306,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
norm_ratio,5,0.006885859095178754,0.37197302039524066,0.3191491109249474,0.3014620513429364,0.9213526554555584,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
norm_ratio,6,0.0064181190365064636,0.785071136513912,0.3791027977416607,0.42659001759735626,0.5747216827865947,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
spim,0,0.9999999999999997,0.0,0.0,0.0,0.0,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
spim,1,0.10284669954469501,0.11520494033248353,0.07406323887679668,0.6873294350969211,0.020555686149103556,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
spim,2,0.02171888352081813,0.24525296424343412,0.09334353520748423,0.5904969927299538,0.049187624298309425,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
spim,3,0.0033453761285115176,0.18846264918582697,0.04919151582414083,0.6463964059472477,0.11260405291427283,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
spim,4,0.0008802385360824947,0.26699869184452973,0.03370405239252928,0.3754340627376092,0.32298295448924913,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
spim,5,0.00017404577951937557,0.25923456826558133,-0.17609845990277953,0.13229876501004262,0.7843910808476365,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
spim,6,0.00016637211767709487,0.6134403869238703,0.07238499057708139,0.21015248540205714,0.10385576497931398,sla-eng,426000,Я его унесу внутрь.,I'll take it inside.,I'll take him inside.,0.8657
cosine,0,1.0000000000000002,,,,,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
cosine,1,0.2350441381690858,0.3014518721248721,0.3463554726478461,0.8588996015814411,0.017741911183699464,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
cosine,2,0.09569807806289779,0.3685041761741976,0.2447173913238056,0.8750836453624367,0.1693230754580253,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
cosine,3,0.033750261388356725,0.3093540052953012,0.20866981747438448,0.8982790092558749,0.36003145373631723,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
cosine,4,0.025993305653642457,0.5199287344176632,0.0899339499185062,0.6396171261975799,0.4606338104099486,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
cosine,5,0.021745686157665218,0.6376123570693669,-0.516243769889785,0.5920477469157883,0.8539233738554818,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
cosine,6,0.004214677672450975,0.7731288280728081,0.2498652372149953,0.542187252323505,0.19831805952839685,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
l2,0,0.0,18.988350484804425,18.988350484804425,18.988350484804425,18.988350484804425,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
l2,1,6.428661774868882,6.29658262986248,6.312585682545776,3.3773178864686804,6.972755497587545,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
l2,2,6.597477153197713,6.121757027486455,6.43161323794213,3.145328904652046,6.563807389001413,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
l2,3,6.827137183612527,6.482019629637225,6.6951707789681825,3.003224975366632,6.388470050691667,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
l2,4,4.763386788538446,4.118562582157899,4.78392385543876,3.6924784391762326,4.350217646506249,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
l2,5,17.402909670607237,14.445061691667046,20.804008637663323,14.96213131360541,9.131617156366705,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
l2,6,57.94521776884022,36.76632832278389,56.48280960498207,49.30626213802573,60.127552388112804,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
norm_ratio,1,0.30157940252139076,0.2768574501369006,0.17859294888370583,0.8938730175791101,0.35073501769880794,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
norm_ratio,2,0.08756526055562143,0.3382483315704892,0.20606445631332496,0.8720817859061518,0.23770928302740707,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
norm_ratio,3,0.024775789158503026,0.29793587311008185,0.16319083838796455,0.842480385434074,0.31626883958244123,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
norm_ratio,4,0.009616954203277324,0.3814842042487576,0.21141291261556808,0.7381413193450566,0.6723318239566478,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
norm_ratio,5,0.002898564396665544,0.3283490122475894,0.31736792631076716,0.2919996943202929,0.9153418119143046,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
norm_ratio,6,0.002573768682598619,0.7519736992405968,0.36186191468031736,0.40849799844144763,0.5383554386164064,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
spim,0,1.0000000000000002,0.0,0.0,0.0,0.0,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
spim,1,0.07450154708784813,0.08634767289104621,0.06185204795890447,0.7700604439481138,0.007238288114087299,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
spim,2,0.009787863683358669,0.1328940862988795,0.05223027385239795,0.7654128125173199,0.03967496364804389,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
spim,3,0.0009937013673104803,0.09506091388179455,0.033488675670282075,0.7572455217937587,0.11321118728685405,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
spim,4,0.0003022564896197089,0.1991450492500167,0.018621277979055814,0.47243576146595384,0.30949565481535374,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
spim,5,9.41946771446299e-05,0.20954718174228715,-0.16397652050753653,0.17289417071990057,0.7814409733682043,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
spim,6,2.3955202028239966e-05,0.5814178681507871,0.09047281898713176,0.22145004607623123,0.10663531158382157,sla-eng,426000,Он поклялся отомстить за смерть Тома.,He swore to avenge Tom's death.,He swore revenge for Tom's death.,0.9206
cosine,0,1.0,,,,,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
cosine,1,0.26468341312769605,0.3279256806142849,0.33999163317934394,0.8327289132240556,0.03388278360625348,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
cosine,2,0.09997571553636538,0.3629280416522947,0.23957777888766402,0.8752806646226683,0.17883187122900118,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
cosine,3,0.03574924906790713,0.2884989375876391,0.21535354051604533,0.8942085937532342,0.3747935231583271,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
cosine,4,0.023827127265756965,0.47254393226609726,0.10952231486734783,0.6600210593182819,0.44310965906829053,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
cosine,5,0.020211597593982007,0.5715354205245075,-0.52853430449299,0.620726579941501,0.8292370427676665,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
cosine,6,-0.020697612479430288,0.8021332833605953,0.1856681433757267,0.5212434579835261,0.1511822197101369,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
l2,0,0.0,18.895424052174455,18.895424052174455,18.895424052174455,18.895424052174455,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
l2,1,6.5142178984245644,6.375489545310295,6.4464309786184595,3.7341395443458083,7.129781714471199,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
l2,2,6.58474185520371,6.114249236179635,6.432748494257418,3.122809806850757,6.5425953023313745,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
l2,3,6.830276707536948,6.519395702137603,6.694307770841158,3.0455577102128855,6.3626142938006405,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
l2,4,4.6432886302153555,4.1021432728857254,4.638051956939189,3.5170644408269482,4.294603096353111,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
l2,5,17.35827746289481,14.92126412751331,21.052968617848492,14.640825108609372,10.009550935172465,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
l2,6,59.449466974644125,35.63337036813014,59.95127433973935,50.94389490717324,64.48552911109955,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
norm_ratio,1,0.3278437647640525,0.3076706217028909,0.19188721371381195,0.8695915123948509,0.37139934522401097,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
norm_ratio,2,0.09288838745869378,0.3421516225605759,0.20470540217707023,0.8664825775061757,0.23848708075504926,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
norm_ratio,3,0.027084374044295527,0.30492403860267625,0.15715312374276438,0.8424293957825162,0.31875548697743844,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
norm_ratio,4,0.01018517541418251,0.39044698044657017,0.19901455929222714,0.7533692715805218,0.6652735853800318,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
norm_ratio,5,0.0033029712505919157,0.31523356150863185,0.33767986309033954,0.3118860568258562,0.9711900281571751,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
norm_ratio,6,0.003083044207560421,0.7494385134320453,0.4130141613188037,0.44441942878618323,0.598288942123164,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
spim,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
spim,1,0.09045340212581658,0.10330808998689822,0.06508918640099248,0.7271627591794333,0.01398656230685941,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
spim,2,0.011040482001843965,0.13407414022989636,0.050786109463083234,0.7619424085141119,0.04215685979106454,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
spim,3,0.0012804586512710722,0.09240101371724976,0.03335604629416791,0.7543906282017719,0.11857185313553927,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
spim,4,0.0002981589063371905,0.18584785521077535,0.021541562111427884,0.4978054801613215,0.29450694361013807,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
spim,5,9.221149519300891e-05,0.1804292579049325,-0.17826403008156375,0.19280298084545952,0.8049395798359785,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
spim,6,-8.775752979136825e-05,0.6011510691720986,0.076686433028869,0.23162007944296464,0.09063017588585896,sla-eng,426000,Не надо было тебе продавать свою старую машину.,You shouldn't have sold your old car.,You shouldn't have sold your old car.,0.9713
cosine,0,1.0,,,,,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
cosine,1,0.2597459896367866,0.3027171826146518,0.342607541737022,0.8199957221366558,0.045096035962192776,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
cosine,2,0.12701777110962204,0.44269457336811713,0.27549356447981105,0.8149033558420546,0.1796554264526492,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
cosine,3,0.05727211103185419,0.3894733169224019,0.2822808016928929,0.8457189020589411,0.38148318121679586,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
cosine,4,0.044716622123701484,0.47418475095381907,0.17809406050625767,0.6381620644102922,0.5128359824785206,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
cosine,5,0.011618520679875283,0.5989433167761392,-0.5613145195023174,0.5369931121791103,0.8590329477279997,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
cosine,6,0.013307394006044658,0.7503298471392973,0.26455974049435427,0.505511762040266,0.1953983146040357,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
l2,0,0.0,19.08567429704764,19.08567429704764,19.08567429704764,19.08567429704764,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
l2,1,6.537596163640235,6.427200986416968,6.4178353064199145,3.858889157685466,7.137961610898505,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
l2,2,7.028272270257351,6.279955428739087,6.80986486191559,4.042697228853153,7.026966582776819,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
l2,3,7.309104445755145,6.710485840018518,7.0692780355290905,3.8867517083344296,6.79743954566586,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
l2,4,4.850549492212807,4.310093601405549,4.778843032281507,3.7676837692070966,4.224404006369631,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
l2,5,17.40026873179638,14.731936028260682,20.69588650251718,15.224640440847283,9.021289730594185,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
l2,6,60.477602440609054,39.9867020573015,58.68799428187973,52.37728190354776,63.29669777792847,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
norm_ratio,1,0.3536327431976318,0.3093975001782447,0.2085670302412821,0.8712612557887462,0.38809443397962856,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
norm_ratio,2,0.12560448892536089,0.38286193294949095,0.2537162533918024,0.8275162275774397,0.2695753883347544,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
norm_ratio,3,0.03916154803657336,0.3302597208195785,0.18510690995457538,0.8084930457908671,0.33269459546501984,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
norm_ratio,4,0.014850233900049,0.33751192887646814,0.18878321782296795,0.7336894901548647,0.651945435427102,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
norm_ratio,5,0.004808290021682209,0.3232275169225535,0.29276886172994654,0.30639286568057583,0.9388326304507085,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
norm_ratio,6,0.004346666473554983,0.7638854062613016,0.3725694733680871,0.4324661479965153,0.5607476152562668,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
spim,0,1.0,0.0,0.0,0.0,0.0,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
spim,1,0.0957754757632634,0.09613348770229557,0.07171770084937844,0.7175984323816477,0.01877490330341455,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
spim,2,0.0181733919311622,0.18011188678597137,0.07285947400691382,0.6806366172000949,0.048218630075857326,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
spim,3,0.00273032858439055,0.1340501656381332,0.051655516904308134,0.6856758077644232,0.12588818110874483,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
spim,4,0.0008407349735886385,0.1619336086443209,0.03348495656775487,0.46943824472909673,0.3343024550852387,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
spim,5,0.00013637327636998415,0.1940008932753368,-0.164252822667586,0.16382792031863555,0.8062876357972435,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
spim,6,6.257103997952085e-05,0.5732114594078733,0.09863754743053206,0.2185231253033977,0.10956529681821725,sla-eng,426000,Тома завтра кремируют.,Tom will be cremated tomorrow.,Tom's cremating tomorrow.,0.8164
cosine,0,1.0000000000000002,,,,,sla-eng,426000,Я постараюсь объяснить всё Тому.,I'll try to explain everything to Tom.,I'll try to explain everything to Tom.,0.9593
cosine,1,0.27397700890130294,0.27489204515924864,0.3492177137442899,0.8264121840406714,0.04508575175073643,sla-eng,426000,Я постараюсь объяснить всё Тому.,I'll try to explain everything to Tom.,I'll try to explain everything to Tom.,0.9593
cosine,2,0.11572908943332687,0.4074727107129509,0.2545297888076793,0.8618132347269793,0.20405203224490068,sla-eng,426000,Я постараюсь объяснить всё Тому.,I'll try to explain everything to Tom.,I'll try to explain everything to Tom.,0.9593
cosine,3,0.047561697797192555,0.37066896462173377,0.289376938663185,0.8688207069022824,0.3968870938955743,sla-eng,426000,Я постараюсь объяснить всё Тому.,I'll try to explain everything to Tom.,I'll try to explain everything to Tom.,0.9593
cosine,4,0.03990708978921192,0.4953856060084858,0.18164772957884004,0.6469517958643629,0.4973860146634716,sla-eng,426000,Я постараюсь объяснить всё Тому.,I'll try to explain everything to Tom.,I'll try to explain everything to Tom.,0.9593
